date_time,dataset,approach,validation,balancing,model,num_training_set_releases,test_set_release,fit_time,precision,recall,accuracy,inspection_rate,f1_score,mcc
17/01/2022 12:17:56,phpmyadmin,metrics,real_labelling,oversampling,kmeans,4,RELEASE_2_2_5,0.02210378646850586,0.2,0.2,0.9024390243902439,0.06097560975609756,0.20000000000000004,0.14805194805194805
17/01/2022 12:17:56,phpmyadmin,metrics,real_labelling,oversampling,kmeans,5,RELEASE_2_2_6,0.01863694190979004,0.04938271604938271,0.8,0.09302325581395349,0.9418604651162791,0.09302325581395349,-0.1506172839506173
17/01/2022 12:17:56,phpmyadmin,metrics,real_labelling,oversampling,kmeans,6,RELEASE_2_3_0,0.017313003540039062,0.5714285714285714,0.36363636363636365,0.9393939393939394,0.04242424242424243,0.4444444444444444,0.42592613392199474
17/01/2022 12:17:56,phpmyadmin,metrics,real_labelling,oversampling,kmeans,7,RELEASE_2_3_1,0.029828786849975586,0.5,0.3333333333333333,0.9294117647058824,0.047058823529411764,0.4,0.3725556720971961
17/01/2022 12:17:56,phpmyadmin,metrics,real_labelling,oversampling,kmeans,8,RELEASE_2_3_2,0.03148698806762695,0.5555555555555556,0.4166666666666667,0.935672514619883,0.05263157894736842,0.4761904761904762,0.4478707031980718
17/01/2022 12:17:56,phpmyadmin,metrics,real_labelling,oversampling,kmeans,9,RELEASE_2_3_3,0.038568973541259766,0.5714285714285714,0.3333333333333333,0.9364161849710982,0.04046242774566474,0.4210526315789474,0.40578590172397194
17/01/2022 12:17:56,phpmyadmin,metrics,real_labelling,oversampling,kmeans,10,RELEASE_2_4_0,0.03344607353210449,0.05084745762711865,0.6923076923076923,0.060109289617486336,0.9672131147540983,0.09473684210526316,-0.4268933141659361
17/01/2022 12:17:56,phpmyadmin,metrics,real_labelling,oversampling,kmeans,11,RELEASE_2_5_0,0.029092073440551758,0.05154639175257732,0.6666666666666666,0.06896551724137931,0.9556650246305419,0.0956937799043062,-0.39658473920606446
17/01/2022 12:17:56,phpmyadmin,metrics,real_labelling,oversampling,kmeans,12,RELEASE_2_5_1,0.03902482986450195,0.6666666666666666,0.26666666666666666,0.9353233830845771,0.029850746268656716,0.3809523809523809,0.39518748190012953
17/01/2022 12:17:56,phpmyadmin,metrics,real_labelling,oversampling,kmeans,13,RELEASE_2_5_2,0.027587890625,0.8,0.26666666666666666,0.9420289855072463,0.024154589371980676,0.4,0.44150745931825813
17/01/2022 12:17:56,phpmyadmin,metrics,real_labelling,oversampling,kmeans,14,RELEASE_2_5_3,0.030785083770751953,0.8,0.26666666666666666,0.9436619718309859,0.023474178403755867,0.4,0.44210571044429997
17/01/2022 12:17:57,phpmyadmin,metrics,real_labelling,oversampling,kmeans,15,RELEASE_2_5_4,0.03358912467956543,0.8,0.25,0.9400921658986175,0.02304147465437788,0.38095238095238093,0.4267910119896403
17/01/2022 12:17:57,phpmyadmin,metrics,real_labelling,oversampling,kmeans,16,RELEASE_2_5_5,0.027516841888427734,0.8,0.21052631578947367,0.9279279279279279,0.02252252252252252,0.3333333333333333,0.3876443860393218
17/01/2022 12:17:57,phpmyadmin,metrics,real_labelling,oversampling,kmeans,17,RELEASE_2_5_6,0.0330960750579834,0.8,0.21052631578947367,0.92,0.025,0.3333333333333333,0.38500885771664584
17/01/2022 12:17:57,phpmyadmin,metrics,real_labelling,oversampling,kmeans,18,RELEASE_2_5_7,0.028397083282470703,0.6666666666666666,0.21052631578947367,0.9254385964912281,0.02631578947368421,0.32,0.34697711796762676
17/01/2022 12:17:57,phpmyadmin,metrics,real_labelling,oversampling,kmeans,19,RELEASE_2_6_0,0.046751976013183594,0.5714285714285714,0.2222222222222222,0.9300411522633745,0.02880658436213992,0.32,0.3270678303004339
17/01/2022 12:17:57,phpmyadmin,metrics,real_labelling,oversampling,kmeans,20,RELEASE_2_6_1,0.03427481651306152,0.6666666666666666,0.25,0.944,0.024,0.36363636363636365,0.38612682331597686
17/01/2022 12:17:57,phpmyadmin,metrics,real_labelling,oversampling,kmeans,21,RELEASE_2_6_2,0.03075575828552246,0.5714285714285714,0.25,0.9440298507462687,0.026119402985074626,0.34782608695652173,0.35370540605152734
17/01/2022 12:17:58,phpmyadmin,metrics,real_labelling,oversampling,kmeans,22,RELEASE_2_6_3,0.04776501655578613,0.5714285714285714,0.25,0.945054945054945,0.02564102564102564,0.34782608695652173,0.3541682979728164
17/01/2022 12:17:58,phpmyadmin,metrics,real_labelling,oversampling,kmeans,23,RELEASE_2_7_0,0.03229641914367676,0.625,0.22727272727272727,0.9319727891156463,0.027210884353741496,0.3333333333333333,0.349711950815861
17/01/2022 12:17:58,phpmyadmin,metrics,real_labelling,oversampling,kmeans,24,RELEASE_2_8_0,0.035562992095947266,0.45454545454545453,0.23809523809523808,0.9269102990033222,0.036544850498338874,0.31249999999999994,0.29416122364503233
17/01/2022 12:17:58,phpmyadmin,metrics,real_labelling,oversampling,kmeans,25,RELEASE_2_8_1,0.03880500793457031,0.5454545454545454,0.24,0.921311475409836,0.036065573770491806,0.3333333333333333,0.32682206187616325
17/01/2022 12:17:58,phpmyadmin,metrics,real_labelling,oversampling,kmeans,26,RELEASE_2_8_2,0.034835100173950195,0.5454545454545454,0.24,0.9210526315789473,0.03618421052631579,0.3333333333333333,0.3267000184714483
17/01/2022 12:17:58,phpmyadmin,metrics,real_labelling,oversampling,kmeans,27,RELEASE_2_9_0,0.03616690635681152,0.5454545454545454,0.24,0.9205298013245033,0.03642384105960265,0.3333333333333333,0.32645335898387673
