date_time,dataset,approach,validation,balancing,classifier,num_training_set_releases,test_set_release,vocabulary_building_time,frequency_vectors_building_time,fit_time,precision,recall,accuracy,inspection_rate,f1_score,mcc
22/06/2023 08:58:32,phpmyadmin,metrics,cross_validation,none,random_forest,-1,ALL,-1,-1,1.215225378672282,0.9623694588407259,0.7590881084411584,0.9844065771269855,0.04623261801532651,0.8355267319826815,0.8410909558070404
22/06/2023 08:58:33,phpmyadmin,metrics,cross_validation,undersampling,random_forest,-1,ALL,-1,-1,0.24015196164449057,0.9538119397994843,0.8324091189155884,0.8955637707948244,0.43684534812076403,0.8716999207061057,0.8119347748967628
22/06/2023 08:58:43,phpmyadmin,metrics,cross_validation,oversampling,random_forest,-1,ALL,-1,-1,3.0772879123687744,0.9837999170921984,0.9987995887851435,0.9911325027157173,0.5076671220571812,0.9912206269845965,0.9824251648385007
06/06/2023 12:41:17,moodle,metrics,cross_validation,none,random_forest,-1,ALL,-1,-1,2.9590367476145425,0.9734208443885863,0.6424870466321244,0.9975229641861905,0.004369215949358379,0.766503264983026,0.785727340095145
06/06/2023 12:41:17,moodle,metrics,cross_validation,undersampling,random_forest,-1,ALL,-1,-1,0.12982789675394693,0.8929358180519171,0.9326424870466321,0.9093264248704663,0.5233160621761659,0.9102672099617384,0.8235813670526705
06/06/2023 12:42:12,moodle,metrics,cross_validation,oversampling,random_forest,-1,ALL,-1,-1,17.476948738098145,0.9987911868773928,0.999976911177299,0.9993823739927501,0.500594537184549,0.9993832130104625,0.9987664226161631
