date_time,dataset,approach,validation,balancing,model,num_training_set_releases,test_set_release,fit_time,precision,recall,accuracy,inspection_rate,f1_score,mcc
17/01/2022 12:16:41,phpmyadmin,metrics,real_labelling,oversampling,kmeans,4,RELEASE_2_2_5,0.017485857009887695,0.05333333333333334,0.8,0.12195121951219512,0.9146341463414634,0.1,-0.10454128678740451
17/01/2022 12:16:41,phpmyadmin,metrics,real_labelling,oversampling,kmeans,5,RELEASE_2_2_6,0.01493692398071289,0.2,0.2,0.9069767441860465,0.05813953488372093,0.20000000000000004,0.1506172839506173
17/01/2022 12:16:41,phpmyadmin,metrics,real_labelling,oversampling,kmeans,6,RELEASE_2_3_0,0.017002105712890625,0.5714285714285714,0.36363636363636365,0.9393939393939394,0.04242424242424243,0.4444444444444444,0.42592613392199474
17/01/2022 12:16:41,phpmyadmin,metrics,real_labelling,oversampling,kmeans,7,RELEASE_2_3_1,0.03377413749694824,0.5,0.3333333333333333,0.9294117647058824,0.047058823529411764,0.4,0.3725556720971961
17/01/2022 12:16:41,phpmyadmin,metrics,real_labelling,oversampling,kmeans,8,RELEASE_2_3_2,0.021527767181396484,0.5555555555555556,0.4166666666666667,0.935672514619883,0.05263157894736842,0.4761904761904762,0.4478707031980718
17/01/2022 12:16:41,phpmyadmin,metrics,real_labelling,oversampling,kmeans,9,RELEASE_2_3_3,0.023843765258789062,0.5,0.25,0.930635838150289,0.03468208092485549,0.3333333333333333,0.3212699467675495
17/01/2022 12:16:41,phpmyadmin,metrics,real_labelling,oversampling,kmeans,10,RELEASE_2_4_0,0.059639930725097656,0.05084745762711865,0.6923076923076923,0.060109289617486336,0.9672131147540983,0.09473684210526316,-0.4268933141659361
17/01/2022 12:16:41,phpmyadmin,metrics,real_labelling,oversampling,kmeans,11,RELEASE_2_5_0,0.026885271072387695,0.5,0.3333333333333333,0.9261083743842364,0.04926108374384237,0.4,0.37077709613435184
17/01/2022 12:16:41,phpmyadmin,metrics,real_labelling,oversampling,kmeans,12,RELEASE_2_5_1,0.03223013877868652,0.05641025641025641,0.7333333333333333,0.06467661691542288,0.9701492537313433,0.10476190476190476,-0.39518748190012953
17/01/2022 12:16:41,phpmyadmin,metrics,real_labelling,oversampling,kmeans,13,RELEASE_2_5_2,0.029424190521240234,0.054455445544554455,0.7333333333333333,0.057971014492753624,0.9758454106280193,0.10138248847926266,-0.44150745931825813
17/01/2022 12:16:41,phpmyadmin,metrics,real_labelling,oversampling,kmeans,14,RELEASE_2_5_3,0.04353976249694824,0.8,0.26666666666666666,0.9436619718309859,0.023474178403755867,0.4,0.44210571044429997
17/01/2022 12:16:42,phpmyadmin,metrics,real_labelling,oversampling,kmeans,15,RELEASE_2_5_4,0.0406191349029541,0.8,0.25,0.9400921658986175,0.02304147465437788,0.38095238095238093,0.4267910119896403
17/01/2022 12:16:42,phpmyadmin,metrics,real_labelling,oversampling,kmeans,16,RELEASE_2_5_5,0.0302278995513916,0.06912442396313365,0.7894736842105263,0.07207207207207207,0.9774774774774775,0.1271186440677966,-0.3876443860393218
17/01/2022 12:16:42,phpmyadmin,metrics,real_labelling,oversampling,kmeans,17,RELEASE_2_5_6,0.02882695198059082,0.8,0.21052631578947367,0.92,0.025,0.3333333333333333,0.38500885771664584
17/01/2022 12:16:42,phpmyadmin,metrics,real_labelling,oversampling,kmeans,18,RELEASE_2_5_7,0.029079914093017578,0.6666666666666666,0.21052631578947367,0.9254385964912281,0.02631578947368421,0.32,0.34697711796762676
17/01/2022 12:16:42,phpmyadmin,metrics,real_labelling,oversampling,kmeans,19,RELEASE_2_6_0,0.028695106506347656,0.5714285714285714,0.2222222222222222,0.9300411522633745,0.02880658436213992,0.32,0.3270678303004339
17/01/2022 12:16:42,phpmyadmin,metrics,real_labelling,oversampling,kmeans,20,RELEASE_2_6_1,0.03666520118713379,0.6666666666666666,0.25,0.944,0.024,0.36363636363636365,0.38612682331597686
17/01/2022 12:16:42,phpmyadmin,metrics,real_labelling,oversampling,kmeans,21,RELEASE_2_6_2,0.03388619422912598,0.5714285714285714,0.25,0.9440298507462687,0.026119402985074626,0.34782608695652173,0.35370540605152734
17/01/2022 12:16:43,phpmyadmin,metrics,real_labelling,oversampling,kmeans,22,RELEASE_2_6_3,0.035993099212646484,0.5714285714285714,0.25,0.945054945054945,0.02564102564102564,0.34782608695652173,0.3541682979728164
17/01/2022 12:16:43,phpmyadmin,metrics,real_labelling,oversampling,kmeans,23,RELEASE_2_7_0,0.03086996078491211,0.625,0.22727272727272727,0.9319727891156463,0.027210884353741496,0.3333333333333333,0.349711950815861
17/01/2022 12:16:43,phpmyadmin,metrics,real_labelling,oversampling,kmeans,24,RELEASE_2_8_0,0.03822183609008789,0.45454545454545453,0.23809523809523808,0.9269102990033222,0.036544850498338874,0.31249999999999994,0.29416122364503233
17/01/2022 12:16:43,phpmyadmin,metrics,real_labelling,oversampling,kmeans,25,RELEASE_2_8_1,0.0340421199798584,0.5454545454545454,0.24,0.921311475409836,0.036065573770491806,0.3333333333333333,0.32682206187616325
17/01/2022 12:16:43,phpmyadmin,metrics,real_labelling,oversampling,kmeans,26,RELEASE_2_8_2,0.04164695739746094,0.5454545454545454,0.24,0.9210526315789473,0.03618421052631579,0.3333333333333333,0.3267000184714483
17/01/2022 12:16:43,phpmyadmin,metrics,real_labelling,oversampling,kmeans,27,RELEASE_2_9_0,0.04616189002990723,0.6,0.24,0.9238410596026491,0.033112582781456956,0.34285714285714286,0.34735992708666114
